,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,z_trans,z_std,z_subj_trans.0,z_subj_trans.1,z_subj_trans.2,z_subj_trans.3,z_subj_trans.4,z_subj_trans.5,z_subj_trans.6,z_subj_trans.7,z_subj_trans.8,z_subj_trans.9,z_subj_trans.10,z_subj_trans.11,v_Intercept,v_Intercept_std,v_Intercept_subj.0,v_Intercept_subj.1,v_Intercept_subj.2,v_Intercept_subj.3,v_Intercept_subj.4,v_Intercept_subj.5,v_Intercept_subj.6,v_Intercept_subj.7,v_Intercept_subj.8,v_Intercept_subj.9,v_Intercept_subj.10,v_Intercept_subj.11,v_cov,v_cov_std,v_cov_subj.0,v_cov_subj.1,v_cov_subj.2,v_cov_subj.3,v_cov_subj.4,v_cov_subj.5,v_cov_subj.6,v_cov_subj.7,v_cov_subj.8,v_cov_subj.9,v_cov_subj.10,v_cov_subj.11
10,1.7827204849104215,0.19662667252799126,1.704813061857312,1.9058544209452863,1.4903727312554285,1.82953044666726,1.9877668336626442,1.7498964174984633,1.7666751667471536,1.675921007086784,1.8178981933072695,1.522163260337938,1.9688360985248137,1.6887764242816694,0.5266247255733861,0.11259587713417812,0.5498545649574936,0.5654451521064202,0.38401494341874237,0.5574173880043469,0.41305285288377785,0.3528709789262449,0.4105697798762947,0.4692104295328771,0.42430515347091574,0.5242887774964377,0.5714037408454802,0.5003032623654784,0.3927479516393624,0.013992007271165691,0.39980757968389397,0.37520085040156576,0.40398187328570767,0.4039676396966304,0.4017415051444753,0.3743957765800529,0.38781801655540526,0.3951399470824222,0.40685688456313207,0.36882503095068847,0.4031064971902344,0.41539639093625863,0.5340005033807048,0.027437325437848166,0.5203313535949114,0.5057544633184472,0.5380717681660548,0.5351558765698241,0.5633864144577647,0.5399015385691981,0.4551951753605298,0.5086185355901637,0.5444083000531256,0.5081228015924314,0.5449372901834808,0.537866992898074,0.4944944278157758,0.4524968970230643,0.14042611927537546,0.4382292162900343,-0.053329234559314154,0.28502895366745795,0.9977510082304867,0.43021408154659363,0.5665714915904073,0.35815317205321295,0.5102959041425935,0.5901556505634563,0.5249996999075026,0.537163768014074
11,1.780376917215797,0.19615708082571823,1.6594848788557195,1.7235670974090327,1.3521103972070736,1.8320439602458387,2.269811991237913,1.795949775970437,1.8339955081966735,1.6177996480136287,1.775438122363957,1.465677793617001,1.9118957593897867,1.6872820737942753,0.5010306642027252,0.10341291962907766,0.5702980836073434,0.5471862547761016,0.38933718073924606,0.5415579340351498,0.4152289793438935,0.34529668673300834,0.4633500442243888,0.47113826042955886,0.4216436528662993,0.5085981583182857,0.5602335758423048,0.48097159286471497,0.3983863681596741,0.008569310174278144,0.3973410752308183,0.40182876127196127,0.4014685299981545,0.39652287070002185,0.39803001930133247,0.38386721309783717,0.4008176143053198,0.39614112856617834,0.39018181405886276,0.4010764376306983,0.4045261943827273,0.40598499861856474,0.5420345563038914,0.03196266525995885,0.5359201890400138,0.5654292420086298,0.5169999609646672,0.49186857300265435,0.5375824169877021,0.5104439366126556,0.45708879876972136,0.5538939489891835,0.5100247049876391,0.5458216948395685,0.5662137650472563,0.517796751360271,0.5060334159492618,0.24373333246648804,0.8592813697418693,0.5263936661625043,0.5343145756149785,0.5465537922143926,0.9438245643023307,0.5996871165130303,0.5352060303993966,0.34499733193517834,0.36088373542639696,0.3847175446393085,0.4780982462508082,0.5774418461900754
12,1.7096484884695087,0.22790091824292336,1.6228705725198276,1.6637077090721357,1.5180215043949348,2.0206981092155534,2.1422473160117255,1.7224851331546949,1.8591926442288187,1.4877629302632904,1.8548824826565535,1.5264251476989332,1.8124218802045895,1.5635340052165414,0.4986987493884322,0.09061409470465481,0.5677597696257456,0.6020269264786919,0.3756690323443424,0.5300355949607286,0.42366603393642926,0.3971369669326888,0.4465126059595572,0.4845553309192387,0.43057670927795205,0.532576900404417,0.5789351225792039,0.48587817845989045,0.40093813934630124,0.004945266396464936,0.40616144052587716,0.40978626913182636,0.39858036855938805,0.3940786102483124,0.3978810058969119,0.39723939303248,0.40571821262378066,0.3978895716287531,0.40540730385845347,0.3913568586111891,0.40054890609123134,0.39968265354966204,0.5532724610269729,0.04410023791179895,0.5849481713174194,0.570284454371793,0.5250495383626607,0.5748333277314366,0.5367887004929138,0.5078287820950638,0.6463100493593501,0.5451956413570633,0.5717083427670929,0.5424897689546537,0.5086644911242484,0.5444227010826842,0.6142116038103776,0.2696984702167353,0.6025256299105575,0.3453566405277865,0.5149486507335017,0.3898521004450019,1.0106188434510655,0.5224382445704645,0.3719381612192343,0.37383919695707385,0.3425768621928029,0.5969923899870453,0.5825064168801332,0.4961683575148236
13,1.6572344165593185,0.23769068591905979,1.7198267621323942,1.8257252928316803,1.4000361388750824,1.7476105578054038,2.1257123527431663,1.7391097250103484,1.6149179817028212,1.5295363604505539,1.7803021040161808,1.519228592358452,1.9441859716681567,1.8245937800854513,0.4939929639194537,0.09990703983351469,0.5833265366871265,0.5761841422192884,0.37286165879222305,0.5577089936352341,0.45641207934089506,0.3847096112686446,0.45975504678394497,0.4722757461216378,0.3972918272587772,0.5375311880225835,0.5354292778090524,0.4779746883534297,0.39898455776994995,0.0062985564720446155,0.40175283143370927,0.3897743626596467,0.3958086059260972,0.400112596926928,0.397542070513753,0.38886005113710553,0.40509315988352745,0.4015912765173456,0.40516187100017403,0.3927157118254062,0.39122134156471094,0.41369478416111577,0.5353714678065324,0.03894491125853142,0.5790966534026903,0.5742556034910462,0.565841364219219,0.631672519889914,0.5775348933585907,0.49879907555686026,0.45261372486191254,0.5188274694166849,0.5267518283340776,0.507080231209253,0.5930054949108738,0.5810690334155375,0.6931927355721219,0.30788124163563,0.5018718605140148,0.5635262586649167,0.5606276356431735,0.37619626548869556,1.116510696291915,0.5584057735580182,0.17555787938700812,0.7094512707771425,0.6099275171197512,0.5432744706983883,0.46343335522676643,1.0642928152477855
14,1.8856919962556309,0.25348853303858465,1.7023716279754897,1.8534426997191948,1.3946536449587654,1.8793017185444667,2.049429906824833,1.8320070518718015,1.6367700883683296,1.4813491226507536,1.7958235142474044,1.398264862060039,1.6108620473565474,1.6712825860247855,0.49528933290282384,0.05915334280866661,0.5862900776264611,0.5901428706196982,0.39511134082423166,0.515412420368922,0.43249192994563307,0.37798663205224026,0.4582180136726104,0.474644869860745,0.40113899634938793,0.535377497472718,0.5874181635478835,0.4878711493060865,0.3967087773083736,0.005198792711867184,0.39627754506374335,0.39980936814293966,0.3928593798067397,0.39780506128693344,0.40002558614689787,0.40510356551867927,0.4062920051909946,0.393443482371439,0.3979542990626358,0.3942399439948443,0.400364733375676,0.3971518298532538,0.5219339576967131,0.03194579055379418,0.507922561231177,0.49025762614519974,0.5478358008909783,0.43434645503341207,0.5582799449690458,0.5218164502471779,0.620110789835091,0.5736524449723923,0.5281757290281462,0.48955650498096315,0.5101319720895234,0.5780463226662731,0.7572618802230422,0.25108325789634756,0.6419850184372543,0.2830142530156613,0.5599507736044482,0.41728903561070674,1.1037232335874259,0.5467353438631444,0.47412430328203453,0.6894005037508397,0.25157926383099505,1.0655846795203694,0.6557538454797747,1.0426172911963134
15,1.6915782564869961,0.18357349640115234,1.3715938540499715,1.7929437875581746,1.3942749962184984,1.9576152976884567,1.9285022714331572,1.7852952614127622,1.6589987258880567,1.7236915272932194,1.8090112778072183,1.450755351915381,1.6771231724340763,1.6838083308132747,0.4980101300802433,0.06032394338298229,0.5884940287396614,0.5261119935966453,0.39782659291629535,0.47114377521598094,0.45902641493073415,0.3691540694944355,0.4678083167361766,0.436557781688285,0.4347493071525652,0.5360948072298621,0.5874443428685663,0.5076474457425972,0.4018547130666058,0.0059323401927510585,0.3880462412590268,0.40087064337785056,0.40032453448772,0.4070697178205711,0.3993118248245951,0.39232662833756426,0.38763558667245723,0.39888679550799655,0.4068200781905669,0.40068098892079657,0.40944467862742906,0.40276142610438526,0.521404331371851,0.058110979156386036,0.5616698701414597,0.5057229058775576,0.48626052256487634,0.5747806772142336,0.5259248025469949,0.5262363644870084,0.6291738185731749,0.491543296052275,0.5307727603821756,0.5072589230455905,0.5405010309671766,0.5398805872775706,0.48975400808214,0.3686302211965098,0.5214012571386871,0.3141959105627127,0.2899670596047763,0.024653817170174883,0.9315845934851045,0.2521313107967635,0.619006707486584,0.4298197753541345,0.34938571422825354,0.6364136236930911,0.5955616842110852,0.4405406951809012
16,1.6598395909433505,0.11908438757061227,1.6984700610715318,1.8943229832119741,1.4054742029569205,1.8932439117264783,1.5927658144947738,1.6997961841988687,1.6342835811642311,1.6720219681419006,1.7468721802508138,1.4269186903036524,1.8873866393177148,1.608278013635,0.46772915232671214,0.08546136452167466,0.5942426821896338,0.5124849560475081,0.392222805424811,0.5317578269486987,0.4938949111269322,0.36254039298262014,0.446431638729725,0.44644419027307064,0.4289072598062056,0.5520582586841369,0.5526708302661459,0.502245367034276,0.40176201359864533,0.006148830605872003,0.3914579761424292,0.39668918849045104,0.39933955934193793,0.40768588489574303,0.4004002890579617,0.4111510722881193,0.3941886330146071,0.4033610659248249,0.4049050346361104,0.3994873017986833,0.3914972248719904,0.3994707721892973,0.525135558107392,0.059505312156602264,0.4960471372306714,0.6243481683740769,0.5772276460449028,0.46084135765228046,0.4693719117469081,0.5662647553571261,0.4308506874427836,0.5218956501228839,0.43777977791763356,0.5010606263763538,0.5672400134720416,0.5750818362024133,0.43452681920900704,0.46515646898358,0.636864355793167,0.1068888626387852,-0.18497749124537674,0.21602730313146962,0.878221440075709,0.5295973898720191,0.5596304920618207,0.4104164074423273,0.27301202469854186,0.4356248060881675,0.6453050851001008,0.5398284973349194
17,1.695235613522098,0.22240512706576368,1.7331974887574162,1.788684853109936,1.4022172763887202,1.7939731120872908,1.7167155564521033,1.6987514277205327,1.7063805801925667,1.6722903984302468,1.8686426691254767,1.4812410969418226,1.9188809035772985,1.826421260573365,0.46715566910753603,0.13956237879403366,0.5964958543594988,0.511829365379373,0.35349914107028174,0.551574224792782,0.48344819279187856,0.34104790896021,0.459666081464689,0.4630497374542711,0.40275055288978756,0.5416167592552819,0.5488913071990102,0.47456701389411443,0.40249041063460017,0.007168998903625677,0.4025324171218341,0.41025666054477483,0.4059604085188418,0.39880470145191244,0.40462391540080994,0.39215838383039997,0.4127257984170465,0.40209168138549034,0.4035897772902566,0.4064531375786135,0.39825937768446706,0.3972745573428533,0.4830748284733841,0.05469730884936372,0.5486893777015316,0.5077096828230477,0.4871926913817224,0.4951047277943019,0.4732052355816529,0.5177637613575192,0.4054049497880695,0.5063319972966563,0.4611065849614864,0.5060166282746854,0.5480651043439312,0.5078632412466626,0.522029639646562,0.47214736162579185,0.21095758032234868,0.2011958570928427,0.24231316623034632,0.22337909156348518,0.8187660185974537,0.6543944573936173,0.11865228465163893,0.473267917364491,0.022901029338189327,0.743949868648652,0.6053015535209987,0.6546354805149697
18,1.7553850037902197,0.09906183616675451,1.4536119065747581,1.6454008432175244,1.6365601678433008,1.8725063227598382,1.958138922171152,1.6759619528513936,1.7496622907134904,1.6540303436116017,1.6803952286015527,1.5666229170749002,1.876096848686228,1.7428285890825128,0.5037707259154722,0.08442800308330423,0.6057887422753405,0.598950611761778,0.35705485589488833,0.5766351007938627,0.47121461124788117,0.4080246896641382,0.4693909849587848,0.47767917123495585,0.4449056609990576,0.5177222170693128,0.5433934199606798,0.4670686511331047,0.4010674068239234,0.004886878448587786,0.4010628083259881,0.4158896170072964,0.3968608385983271,0.3965406776502883,0.3996918711444548,0.40601404376644556,0.394726146469675,0.40455279333558153,0.39765834179040893,0.40616653319241625,0.3920322752141233,0.4101988726953416,0.4920115643226136,0.06621155319997249,0.5134370282726498,0.46731090934098496,0.4721247524330112,0.4951380868993027,0.42596803047272663,0.4693081539881815,0.5273472146613738,0.5064152620971603,0.5079873215719641,0.40711856151443293,0.6001555803948625,0.5531780725916481,0.4332196705602942,0.46348426945215704,0.6448243346834861,0.5567539222915642,0.061389335638165225,0.31292203254212325,0.8913431188678442,0.5958113293076708,0.20097048016483043,0.47178271444715114,0.6018534533377541,0.6924325059475909,0.7926909238345559,0.6487952230154661
19,1.6719061433570428,0.12638081982377147,1.5403331551933057,1.9086488729833553,1.6918658545421683,1.6890567828056504,1.9905308778774242,1.6667459652532273,1.6568788276836233,1.5206815564717207,1.6550640643563177,1.6878449687296426,1.7063735658345816,1.7857941036679765,0.5039501993406214,0.07256132332170373,0.606855002242638,0.5383746128453979,0.3774135754497344,0.5576194317587122,0.43241820039932094,0.3844652621120901,0.46981986144471943,0.48316131077678476,0.4215097024312771,0.523647772617065,0.6007991867712403,0.4737500780394593,0.39950869645764037,0.005983035079507778,0.3919967216688316,0.40088064087856257,0.3912168257144795,0.3978546812790772,0.39765303934212465,0.40422767050952796,0.39468887241114686,0.40362376279276424,0.3942549107303034,0.4105240705619519,0.4064415981010836,0.40013956589159577,0.47704758355477933,0.06406785559903296,0.5728640243343912,0.4804212077100992,0.5026114359771814,0.5396863707035378,0.4753691301035869,0.4716632610404366,0.47087248923248837,0.5198743126590286,0.5340791123048537,0.3825416897618528,0.4641053621291931,0.4741827978557784,0.4290106323585527,0.1990255435667715,0.2516220342388087,0.2712780389193744,0.6805769430058003,0.2498318951035333,0.35765589288537675,0.6611690963850965,0.6442974161707206,0.36616782752243887,0.45776059658672213,0.4287683689288722,0.3553560639442822,0.5678638405376244
